CLIENTID,RECORDTIME,PRESSURE,TEMPERATURE1,HUMIDITY1,TEMPERATURE2,HUMIDITY2
6,20120102 6:00,0.026707319,3.495040859,-1.251926172,4.384033567,-1.675307176
6,20120102 7:00,0.120702899,4.616696102,3.917240582,5.934013639,5.234469586
6,20120102 8:00,0.381371054,3.79825666,7.447227892,5.230513326,10.5044659
6,20120102 9:00,0.785656043,3.364917501,6.488925359,4.700556904,9.507106785
6,20120102 10:00,0.922950568,2.993194386,5.831308219,4.422368635,9.17144164
6,20120102 11:00,0.842285012,2.045442324,4.707649865,3.127264965,7.715821975
6,20120102 12:00,0.804575696,1.25943238,4.132922088,1.89743452,7.072865293
6,20120102 13:00,0.625435767,0.233444155,3.519287058,0.187897675,6.528413216
6,20120102 14:00,0.482327082,-1.251826828,2.821493952,-2.115314692,5.629558704
6,20120102 15:00,0.22781579,-2.175662136,2.306818672,-3.665294765,4.779421143
6,20120102 16:00,0.387279753,-2.584679172,1.97949027,-4.430960055,4.247282141
6,20120102 17:00,0.474645774,-2.538467138,1.592955179,-4.626261688,3.843627405
6,20120102 18:00,0.645844412,-2.163095705,0.898968216,-4.293161024,3.201741425
6,20120102 19:00,0.377790383,-2.415640417,0.743762113,-4.602949822,3.014368537
6,20120102 20:00,0.719194999,-1.890687927,-0.450521362,-3.87510156,1.064084448
6,20120102 21:00,0.575164557,-3.003830426,-0.183245457,-4.860416432,1.046953212
6,20120102 22:00,0.605594356,-3.068689421,0.80973528,-4.879583966,1.88103024
6,20120102 23:00,0.381453776,-3.312316021,0.29675162,-4.632478186,0.576914939
6,20120103 0:00,0.391309486,-3.693767984,-0.331262176,-4.634550352,-0.564988976
6,20120103 1:00,0.398671725,-2.516981784,-2.325414196,-2.967762182,-3.074183343
6,20120103 2:00,0.407782938,-0.47098081,-2.948659747,-0.410804733,-3.759093136
6,20120103 3:00,0.288923553,1.771907547,-3.628444451,2.228453166,-4.604161405
6,20120103 4:00,0.159511232,1.682378048,-3.391330637,2.145682426,-4.276738447
6,20120103 5:00,0.027120927,1.731987467,-2.878533665,2.162612805,-3.624078995
6,20120103 6:00,0,1.709895773,-2.41920783,2.153207039,-3.036466842
6,20120103 7:00,0.013058224,0.992109487,-2.083479214,1.381934239,-2.524834306
6,20120103 8:00,0.193060824,0.138284871,-1.091633447,0.309676931,-1.379127262
6,20120103 9:00,0.504508337,-0.41594536,0.622072674,-0.456422698,0.65647056
6,20120103 10:00,0.454768911,-0.633374144,1.580170265,-0.878741585,2.964829745
6,20120103 11:00,0.395268314,0.590583249,3.310969618,0.873552594,6.306839702
6,20120103 12:00,0.430897768,1.241319304,4.734529076,1.723833828,7.761931379
6,20120103 13:00,0.27776793,1.49246699,4.9164186,2.107118786,7.721481798
6,20120103 14:00,0.208187093,2.666039816,5.17413195,3.727261955,7.687591609
6,20120103 15:00,0.515226717,3.078418114,5.217522463,4.304775979,7.624730774
6,20120103 16:00,0.678070455,2.370708741,4.710861523,3.289893843,7.083034361
6,20120103 17:00,0.613299299,2.123824365,4.31070457,2.951286272,6.798794063
6,20120103 18:00,0.289325345,1.823454834,4.504866158,2.449958952,6.630982965
6,20120103 19:00,0.234468985,1.375419766,4.507934174,1.832470423,6.573041673
6,20120103 20:00,0.195046147,0.821577108,4.42509774,1.044737533,6.366420842
6,20120103 21:00,0.153378003,0.400672191,4.493032382,0.430541022,6.097485791
6,20120103 22:00,0.1562969,0.05611927,4.517138223,-0.027990063,5.855881538
6,20120103 23:00,0.263693409,-0.191152679,4.582881424,-0.352488985,5.807232718
6,20120104 0:00,0.258990085,-0.313625933,4.553077839,-0.510505852,5.695176447
6,20120104 1:00,0.187601186,0.482244124,4.127172579,0.496999272,5.086193831
6,20120104 2:00,0.166672575,0.524786858,4.093111992,0.544609696,5.023556745
6,20120104 3:00,0.180640739,0.627531573,4.04396743,0.659583807,4.953014009
6,20120104 4:00,0.140686118,0.851482945,4.129118898,0.928532056,5.073423163
6,20120104 5:00,0.120123846,1.039714475,4.284337861,1.142272473,5.295389532
6,20120104 6:00,0.129648669,1.049346792,4.480429529,1.134675065,5.580601114
6,20120104 7:00,0.314224601,0.776431141,4.672141978,0.767973497,5.885272762
6,20120104 8:00,0.422873755,0.33053513,4.625430315,0.18601203,5.922368511
6,20120104 9:00,0.533342787,-0.452090631,4.271686786,-0.848754963,5.755133575
6,20120104 10:00,0.583767623,-1.915400133,3.160338476,-3.573692029,5.222414288
6,20120104 11:00,0.595797733,-3.759587504,2.900018272,-6.287992723,4.624625407
6,20120104 12:00,0.656243722,-3.924139588,2.706359504,-6.330538209,4.296844932
6,20120104 13:00,0.621583295,-3.404395813,2.165282743,-5.708563726,3.602971979
6,20120104 14:00,0.717150589,-2.898699167,1.663132369,-5.216251676,2.954708554
6,20120104 15:00,0.785608773,-2.861775284,1.294304865,-5.324641366,2.418948632
6,20120104 16:00,0.749849328,-2.85535374,1.004303292,-5.478109011,1.947042048
6,20120104 17:00,0.791919264,-2.681570686,0.893363093,-5.256264693,1.711088757
6,20120104 18:00,0.69652923,-2.456816621,0.98094746,-4.919446264,1.900824393
6,20120104 19:00,0.637903121,-2.312331865,1.007709351,-4.624666826,2.044950502
6,20120104 20:00,0.606161591,-2.643442764,0.787775272,-4.949329402,1.699534343
6,20120104 21:00,0.536852554,-3.231816798,0.532320866,-4.921978733,0.893157887
6,20120104 22:00,0.405183111,-3.445734507,0.670022955,-4.513744667,0.769708098
6,20120104 23:00,0.348164167,-3.257502977,0.478310506,-4.090822279,0.466860832
6,20120105 0:00,0.244596495,-2.26296624,0.376128744,-2.744055056,0.296585261
6,20120105 1:00,0.070857116,-1.672121738,0.032659685,-1.929674605,-0.121708252
6,20120105 2:00,0.001418088,-0.353236281,0.595486876,-0.339578123,0.587455504
6,20120105 3:00,0,0.680131701,1.470532606,0.931672425,1.61389172
6,20120105 4:00,0.006535021,1.393458854,2.478062762,1.753586388,2.864184446
6,20120105 5:00,0.019321445,1.708367833,3.347086473,2.094869628,4.005681769
6,20120105 6:00,0.039245577,1.898246284,4.120221108,2.299167208,5.069142598
6,20120105 7:00,0.084789828,1.788611306,4.947553916,2.105497826,6.25279102
6,20120105 8:00,0.261908982,1.607130428,5.778592582,1.84510698,7.583968287
6,20120105 9:00,0.426868035,2.050335657,5.824452576,2.550701223,8.145603197
6,20120105 10:00,0.877240874,0.779502979,4.460233583,0.736231676,7.262708561
6,20120105 11:00,0.890629985,-3.31524681,4.203602914,-5.327745624,6.46696417
6,20120105 12:00,0.718722303,-4.449852197,3.247954771,-6.714725436,4.895411718
6,20120105 13:00,0.734096737,-4.593077466,2.408577924,-7.079626894,3.83081167
6,20120105 14:00,0.740891741,-4.699913253,1.540017445,-7.534868033,2.689883957
6,20120105 15:00,0.666170336,-4.944375927,1.048064789,-8.094029329,1.969897621
6,20120105 16:00,0.864029024,-5.395512197,0.747890288,-8.803166304,1.473198187
6,20120105 17:00,0.882877773,-5.663767994,0.544068096,-9.217075563,1.142255101
6,20120105 18:00,0.867916947,-5.883971013,0.219805517,-9.539464229,0.613657539
6,20120105 19:00,0.891729003,-6.092977269,-0.305499861,-9.88074747,-0.268097879
6,20120105 20:00,0.958379126,-6.307115374,-0.887319574,-10.1558997,-1.267192841
6,20120105 21:00,0.93915222,-6.751253667,-1.476087771,-10.4540797,-2.285654524
6,20120105 22:00,0.782228998,-6.704133953,-1.973135981,-9.275530651,-2.842732559
6,20120105 23:00,0.735065764,-6.539914753,-2.565146803,-8.664999733,-3.560440457
6,20120106 0:00,0.578473429,-5.908230668,-3.126121065,-7.616941339,-4.249098273
6,20120106 1:00,0.501471266,-4.588609214,-3.51710207,-5.727145376,-4.650712982
6,20120106 2:00,0.427612531,-2.898260815,-3.688289616,-3.446380484,-4.774075477
6,20120106 3:00,0.240566762,-1.13306121,-3.552304016,-1.148388342,-4.510067818
6,20120106 4:00,0.103662212,0.39866212,-3.005468304,0.709693658,-3.753206134
6,20120106 5:00,0.107065622,1.26465586,-2.495763412,1.694723222,-3.108383816
6,20120106 6:00,0.090202196,1.935838186,-1.982200773,2.442878093,-2.507662101
6,20120106 7:00,0.219638151,2.565877135,-0.840307505,3.181804081,-1.168553278
6,20120106 8:00,0.096749034,2.47318061,0.619367716,3.117817151,0.624076603
6,20120106 9:00,0.051405679,1.027213959,1.4531234,1.831310707,2.472130212
6,20120106 10:00,0,-1.289703467,1.530278351,-2.209094755,2.511463182
6,20120106 11:00,0.171541343,-3.379093057,-0.354231316,-6.656801634,-0.868788374
6,20120106 12:00,0.453977145,-4.040361317,-2.049711354,-7.233299261,-4.210302915
6,20120106 13:00,0.597239456,-4.04531835,-3.14290056,-6.865989674,-6.104244989
6,20120106 14:00,0.645336264,-3.879753434,-3.916378939,-6.320870253,-7.364687874
6,20120106 15:00,0.753512721,-3.513924367,-4.71396824,-5.508113193,-8.702604789
6,20120106 16:00,0.646813439,-3.083158162,-5.473462284,-4.590146854,-9.856371893
6,20120106 17:00,0.648196074,-2.779787716,-6.251762848,-3.97119636,-10.89154413
6,20120106 18:00,0.892000804,-2.081341705,-6.754234463,-2.94925126,-11.49047799
6,20120106 19:00,0.953675802,-0.10546818,-7.456826732,0.386682715,-12.37785362
6,20120106 20:00,0.965812269,0.820009961,-7.1448314,1.844231144,-11.45889242
6,20120106 21:00,0.948795216,0.953849864,-6.907097709,2.143246989,-10.79499957
6,20120106 22:00,0.961487101,2.019116348,-6.419574865,3.924421622,-10.04886506
6,20120106 23:00,0.946798076,3.020437101,-6.448025753,4.363101246,-8.999985876
6,20120107 0:00,0.892449865,5.193600557,-4.472376801,6.891200232,-6.050013168
6,20120107 1:00,0.955200246,3.980098521,-4.761627249,5.759662163,-6.690475338
6,20120107 2:00,0.968778436,4.102756607,-5.724934445,5.876667781,-8.233821534
6,20120107 3:00,0.933456234,3.191650435,-5.259592728,5.020019509,-7.915253945
6,20120107 4:00,0.993559518,4.790500972,-6.619822363,6.680185951,-9.001796973
6,20120107 5:00,0.986492715,6.260488928,-6.733552422,8.526009266,-9.2361717
6,20120107 6:00,0.992094161,6.437555659,-6.6451964,8.79762945,-9.363029865
6,20120107 7:00,0.993973127,7.238412734,-4.487043919,10.15871521,-6.52834719
6,20120107 8:00,0.988430768,5.756493057,-3.236919481,8.472879164,-4.922425217
6,20120107 9:00,0.985062809,5.155134348,-2.739860217,7.8287513,-4.208492494
6,20120107 10:00,0.926696683,4.879272972,-2.161694657,7.394755973,-3.309676796
6,20120107 11:00,0.504650146,4.369549875,-1.961421006,6.734509988,-3.008175327
6,20120107 12:00,0.453492632,4.361436305,-2.463917563,6.710034323,-3.424588676
6,20120107 13:00,0.333321516,4.612479703,-0.682297669,6.862261019,-0.584786165
6,20120107 14:00,0.298306567,5.004317402,1.748625712,7.221635416,2.861432507
6,20120107 15:00,0.367591969,5.121248262,2.368930299,7.133284236,3.669228894
6,20120107 16:00,0.613724726,4.217301123,1.228004842,6.504677524,2.259567311
6,20120107 17:00,0.715082545,4.534684886,0.841050776,6.788237057,1.501262674
6,20120107 18:00,0.688056156,5.360837208,0.789849594,8.170813641,1.364164837
6,20120107 19:00,0.663204169,5.858151315,0.683369259,9.020895271,1.17814412
6,20120107 20:00,0.757861524,6.408442261,0.72233653,9.394596887,1.165628964
6,20120107 21:00,0.885583957,6.909574519,0.50756343,9.699647247,0.767988348
6,20120107 22:00,0.931860886,7.088073056,0.110640992,9.657859526,0.17181186
6,20120107 23:00,0.974958935,7.349139099,0.013222814,9.802325646,0.01651016
6,20120108 0:00,0.987520828,8.676900948,0.985592166,11.49592226,1.289642776
6,20120108 1:00,0.991314213,8.533449435,0.208400474,11.51079866,0.256336704
6,20120108 2:00,0.997281999,10.22946812,-0.04381979,13.84596522,-0.092933555
6,20120108 3:00,0.986350906,10.48822759,0.812532806,14.2626712,1.234293429
6,20120108 4:00,0.996171163,9.637137776,1.93954865,13.13837157,2.635626451
6,20120108 5:00,0.990522447,9.568047238,1.60907032,12.9313628,2.132677278
6,20120108 6:00,0.99391404,9.560566097,2.116003143,12.90447854,2.768045436
6,20120108 7:00,0.988407133,8.913667428,2.188279701,12.23828665,2.963636781
6,20120108 8:00,0.987532646,8.557213059,2.443989178,11.81512845,3.388227931
6,20120108 9:00,0.992212335,8.079300165,2.915032952,11.4296082,4.115924922
6,20120108 10:00,0.992566857,7.153398941,3.192176167,10.49296069,4.710595502
6,20120108 11:00,0.984684653,6.485817118,2.950922001,9.676754648,4.491921949
6,20120108 12:00,0.653726616,5.742103682,2.867180886,8.597082889,4.436038707
6,20120108 13:00,0.312759244,5.653210123,3.185696199,8.454058642,4.864881843
6,20120108 14:00,0.665685823,5.48862502,2.801384295,8.529872246,4.42328275
6,20120108 15:00,0.741919854,5.433176563,2.130956913,8.516430118,3.491490442
6,20120108 16:00,0.725670933,5.339882333,1.977431535,8.210487274,3.23576387
6,20120108 17:00,0.710509212,5.119848772,1.768078747,7.806148049,2.915650085
6,20120108 18:00,0.663747769,4.601449703,1.523833827,7.107695053,2.570631811
6,20120108 19:00,0.682076553,4.186906474,1.668885402,6.407629002,2.777764261
6,20120108 20:00,0.563453516,3.795686803,1.827893829,5.887149788,3.120352828
6,20120108 21:00,0.416468725,3.817250092,2.130458454,5.430655104,3.249127254
6,20120108 22:00,0.418891292,4.343570369,2.238624062,5.729608042,3.069936425
6,20120108 23:00,0.296049444,4.692543597,2.706677081,6.135560322,3.617835162
6,20120109 0:00,0.306377849,4.755473195,2.780947475,6.147389395,3.684044654
6,20120109 1:00,0.352170265,3.621214327,1.766719438,4.55731229,2.268267336
6,20120109 2:00,0.406388485,4.29718397,1.451918337,5.376211001,1.839225937
6,20120109 3:00,0.419056735,5.20235932,1.550262794,6.523868316,1.939537025
6,20120109 4:00,0.547310951,5.992307844,1.817621343,7.601077359,2.323861432
6,20120109 5:00,0.62700748,6.14871682,2.005414778,7.866882187,2.605457618
6,20120109 6:00,0.718651399,5.956533451,2.449200317,7.687513891,3.224244086
6,20120109 7:00,0.784994269,5.751870642,2.924120031,7.517138992,3.92823455
6,20120109 8:00,0.791919264,5.671586247,3.163309565,7.538123583,4.36090165
6,20120109 9:00,0.774323159,5.290963341,3.445493911,7.283810317,4.912612632
6,20120109 10:00,0.750310207,4.400763318,3.555699006,6.503383357,5.484264974
6,20120109 11:00,0.710190142,3.630781897,3.459331322,5.510612315,5.513874873
6,20120109 12:00,0.449971047,3.028440947,2.995778053,4.734682054,5.058849277
6,20120109 13:00,0.452263623,2.861216457,2.536672523,4.579795781,4.602615114
6,20120109 14:00,0.426643505,3.010137769,2.223354002,4.883572728,4.145776667
6,20120109 15:00,0.516632987,2.859552532,1.804278125,4.765659308,3.563247219
6,20120109 16:00,0.343768095,2.789251689,1.442528666,4.772654172,3.082237426
6,20120109 17:00,0.456576973,2.475601774,1.160344319,4.539325497,2.846566798
6,20120109 18:00,0.411694497,2.484337382,1.043714712,4.529332835,2.704560138
6,20120109 19:00,0.330828045,2.697319817,1.079296626,4.530831734,2.557114925
6,20120109 20:00,0.336134057,2.685256359,1.180112049,4.532330633,2.648966041
6,20120109 21:00,0.222899753,3.123700669,1.769190404,4.43939887,2.806079793
6,20120109 22:00,0.274801763,3.798006387,2.824292995,5.027467072,3.843634837
6,20120109 23:00,0.274033632,4.633712857,3.03185416,6.15014273,4.131878143
6,20120110 0:00,0.301343638,4.784714075,2.546062194,6.238078162,3.420636275
6,20120110 1:00,0.365547559,5.919387653,2.722594564,7.7804058,3.679916708
6,20120110 2:00,0.291948807,6.301111543,3.085571553,8.196714276,4.115608488
6,20120110 3:00,0.456801503,6.598962553,3.58556337,8.627446822,4.803542877
6,20120110 4:00,0.55785207,6.392348872,3.166432763,8.380248121,4.223166484
6,20120110 5:00,0.670140982,6.585051929,2.513703104,8.552839568,3.30755857
6,20120110 6:00,0.742309829,6.601417369,2.395555891,8.614514898,3.159598079
6,20120110 7:00,0.807400054,6.579324025,2.530773804,8.718467671,3.404196973
6,20120110 8:00,0.817373938,6.597326009,3.152506666,8.957210884,4.327994581
6,20120110 9:00,0.822171801,5.739367811,3.196081874,8.175326864,4.655582385
6,20120110 10:00,0.801195921,4.847451325,3.1763158,7.370563286,5.047595791
6,20120110 11:00,0.714668936,4.330712554,3.453939289,6.730930429,5.732800282
6,20120110 12:00,0.754647192,4.009540791,3.353761234,6.201218927,5.654179209
6,20120110 13:00,0.909963248,3.860615286,2.541555298,6.046035839,4.599346479
6,20120110 14:00,0.82431075,4.020996599,1.989902152,6.387737062,3.792388521
6,20120110 15:00,0.901088382,4.312301433,1.882985662,6.908993075,3.701209915
6,20120110 16:00,0.985145531,4.630609244,1.946776173,7.326793697,3.753077984
6,20120110 17:00,0.974639865,5.018470174,2.207328962,7.75702886,3.957274382
6,20120110 18:00,0.967230357,5.353961697,2.548293732,8.153939451,4.327448601
6,20120110 19:00,0.980761277,5.419014321,2.869941658,8.23302314,4.871790336
6,20120110 20:00,0.951135061,5.270497952,3.427434781,7.791348197,5.439609197
6,20120110 21:00,0.94346557,5.712773971,3.930121973,8.035562608,5.68530005
6,20120110 22:00,0.968612992,6.277381655,5.322731707,8.617499188,7.211313239
6,20120110 23:00,0.920587088,5.399375793,5.395956026,7.168128937,7.258813471
6,20120111 0:00,0.858853003,4.579467243,5.533420083,5.981873601,7.316141337
6,20120111 1:00,0.804611149,3.642372817,5.800525913,4.677721607,7.549602912
6,20120111 2:00,0.776391203,3.397841458,5.573108492,4.284615145,7.185069892
6,20120111 3:00,0.791505655,3.203442635,5.88233074,4.029432894,7.603152911
6,20120111 4:00,0.642559176,3.056651687,6.054120878,3.842988115,7.852725382
6,20120111 5:00,0.624135853,2.898319436,5.957182157,3.604877915,7.735308412
6,20120111 6:00,0.570413963,2.892188119,5.864742702,3.580168366,7.644912084
6,20120111 7:00,0.538944234,2.605098206,5.816886878,3.210872924,7.6444208
6,20120111 8:00,0.521619929,2.258137783,5.545703875,2.770144422,7.388952915
6,20120111 9:00,0.415771499,2.004950448,5.20703189,2.507773938,7.220933652
6,20120111 10:00,0.383439099,1.871864797,4.400436291,2.647944471,7.206686405
6,20120111 11:00,0.459543139,1.071186899,4.24214395,1.430437601,7.296100165
6,20120111 12:00,0.420592997,-0.508528955,3.732090851,-1.221121642,6.642200637
6,20120111 13:00,0.335507734,-1.975356438,3.348835234,-3.51102294,5.876779552
6,20120111 14:00,0.575188192,-2.486059098,3.036749818,-4.184919732,5.276921308
6,20120111 15:00,0.538436086,-2.572258205,2.538558419,-4.405059351,4.594036001
6,20120111 16:00,0.572611999,-2.779280328,2.221973736,-4.861062846,4.150897478
6,20120111 17:00,0.732749554,-3.015877041,2.255513716,-5.247879605,4.159249312
6,20120111 18:00,0.742156202,-3.216046515,2.401126309,-5.543046399,4.316951603
6,20120111 19:00,0.776911169,-3.650288042,2.373721691,-6.186842468,4.226555274
6,20120111 20:00,0.795109961,-4.207877245,2.003963871,-7.033256838,3.579042444
6,20120111 21:00,0.760343177,-4.901076759,1.711102589,-7.469941959,2.731085581
6,20120111 22:00,0.668403824,-5.636834828,1.46405201,-7.638865421,1.961242936
6,20120111 23:00,0.752413703,-5.631424842,1.135196604,-7.398508899,1.463080561
6,20120112 0:00,0.770163435,-5.276529774,1.139286845,-6.81221869,1.424269094
6,20120112 1:00,0.515817587,-3.774910624,1.047469844,-4.727872748,1.224877578
6,20120112 2:00,0.176882807,-2.880152058,1.137137376,-3.55005111,1.309618618
6,20120112 3:00,0.050235757,-2.279843921,1.330442382,-2.79590632,1.525952714
6,20120112 4:00,0.051181149,-1.905186051,1.734596041,-2.333875567,2.016472963
6,20120112 5:00,0.048545869,-2.051698311,2.032513168,-2.53055082,2.398622459
6,20120112 6:00,0.030370712,-1.878806715,2.307363648,-2.331645689,2.762031148
6,20120112 7:00,0.056865317,-1.776854146,2.469479947,-2.216583977,2.99384678
6,20120112 8:00,0.048782217,-1.989314745,2.614052598,-2.530104845,3.257847711
6,20120112 9:00,0.078632963,-1.826760998,2.507816066,-2.52653704,3.422440884
6,20120112 10:00,0.172853074,-1.183319081,1.727448629,-2.651410216,3.919072265
6,20120112 11:00,0.2204181,-1.137689959,2.149795701,-2.614840214,4.566852328
6,20120112 12:00,0.193970764,-0.883165013,2.030563874,-2.339227275,4.208332545
6,20120112 13:00,0.620850616,-1.133768706,1.965912284,-2.765579977,4.198147324
6,20120112 14:00,0.864478085,-2.312639852,1.992552638,-4.31133151,3.864072072
6,20120112 15:00,0.759846847,-3.008127487,1.417185973,-5.276868749,2.6907346
6,20120112 16:00,0.677018707,-2.792458589,1.165077259,-5.113195692,2.314288828
6,20120112 17:00,0.574550053,-2.373953985,1.108222845,-4.641353476,2.493956128
6,20120112 18:00,0.566998736,-2.348644082,0.54650124,-4.784065678,1.84128716
6,20120112 19:00,0.503409319,-2.859119885,0.544876828,-5.499856564,1.540212024
6,20120112 20:00,0.485955023,-3.184583857,1.025702725,-5.7206145,2.142769704
6,20120112 21:00,0.455265241,-3.361396705,1.25734385,-5.218445941,2.079213925
6,20120112 22:00,0.421302041,-3.533575345,1.10887261,-4.677031527,1.456693211
6,20120112 23:00,0.354675553,-3.173176577,0.911993898,-4.047313937,1.085136345
6,20120113 0:00,0.309544912,-3.156778611,1.598795214,-3.970606129,1.927250426
6,20120113 1:00,0.273809102,-3.399364191,0.174761128,-4.186125274,0.127659173
6,20120113 2:00,0.248236253,-2.359098995,0.547411709,-2.843220947,0.587682635
6,20120113 3:00,0.036468489,-1.397449261,1.135022835,-1.667233953,1.295263131
6,20120113 4:00,0,-0.827288642,1.815600474,-0.992944667,2.123497639
6,20120113 5:00,0.013270937,-0.627970654,2.484017937,-0.796237555,2.950290067
6,20120113 6:00,0.044929746,-0.439372956,2.970425011,-0.590546223,3.592496279
6,20120113 7:00,0.139953439,-0.334155293,3.67179263,-0.497394056,4.577917486
6,20120113 8:00,0.258351946,-0.510047462,4.119757854,-0.785361921,5.341739096
6,20120113 9:00,0.298826532,-0.716115262,4.280585999,-1.153714904,5.937798753
6,20120113 10:00,0.239432292,-0.135234353,3.774958001,-0.777323409,6.491076709
6,20120113 11:00,0.301509082,-0.685145535,3.645510957,-1.796322996,6.35744398
6,20120113 12:00,0.272603727,-2.050989915,3.987564964,-3.667404835,6.584811897
6,20120113 13:00,0.334266908,-2.491712956,3.656102079,-4.067439012,5.906553691
6,20120113 14:00,0.398317203,-2.577475277,3.021419301,-4.203620859,5.037940948
6,20120113 15:00,0.310218504,-2.712868572,2.482448882,-4.547385453,4.385159484
6,20120113 16:00,0.502274849,-2.8153069,2.245129302,-4.827787659,4.062614299
6,20120113 17:00,0.684215502,-2.888363693,2.121566214,-4.987139334,3.879470162
6,20120113 18:00,0.752366434,-3.030506799,1.963091652,-5.233496079,3.606917077
6,20120113 19:00,0.717753276,-3.228633644,1.829329706,-5.540378089,3.399257583
6,20120113 20:00,0.64354002,-3.433510301,1.410392001,-5.920552413,2.781086035
6,20120113 21:00,0.738232826,-3.929820032,1.15424376,-5.991480458,1.965349552
6,20120113 22:00,0.721629383,-4.222444249,1.335077357,-5.62501889,1.737981635
6,20120113 23:00,0.663641413,-3.975877575,1.759506755,-5.128995425,2.182142218
6,20120114 0:00,0.619042554,-3.514508049,2.128234698,-4.447140482,2.607075071
6,20120114 1:00,0.319447891,-3.595686983,1.649639465,-4.499215373,1.97730902
6,20120114 2:00,0.083194479,-3.010837074,2.065214856,-3.743159839,2.475651373
6,20120114 3:00,0.094621902,-2.558153612,2.531596025,-3.186379888,3.04854084
6,20120114 4:00,0.137755404,-2.330741708,3.105145633,-2.924210018,3.778183486
6,20120114 5:00,0.178466338,-2.174496352,3.626301783,-2.755388511,4.466467801
6,20120114 6:00,0.207714397,-2.272417243,4.015680444,-2.90765889,5.019443998
6,20120114 7:00,0.224176032,-2.455952027,4.211758995,-3.179759437,5.358990786
6,20120114 8:00,0.303352596,-2.903819707,4.054578618,-3.835846157,5.297208588
6,20120114 9:00,0.428333392,-3.283196272,3.264707531,-4.77661228,4.724319121
6,20120114 10:00,0.464849151,-2.978196777,1.924705125,-5.754452931,3.831796136
6,20120114 11:00,0.597712152,-3.192766597,1.444034831,-6.364196492,3.225717885
6,20120114 12:00,0.588813651,-3.152635085,1.768318588,-6.183458172,3.86958029
6,20120114 13:00,0.695229317,-3.159056127,2.041796568,-5.992789176,4.177980681
6,20120114 14:00,0.703666938,-2.969635387,1.572240037,-5.910033535,3.524927536
6,20120114 15:00,0.799257867,-2.72242527,1.239224036,-5.681627967,3.139427048
6,20120114 16:00,0.674950662,-2.574206217,1.051480808,-5.535978039,2.928550622
6,20120114 17:00,0.700334432,-2.625039466,0.978844422,-5.616747545,2.803454437
6,20120114 18:00,0.72799896,-2.831582984,0.880011306,-5.925260573,2.603811138
6,20120114 19:00,0.736814739,-3.236108631,0.814519482,-6.457544854,2.386296955
6,20120114 20:00,0.596613134,-3.571608076,0.685123515,-6.917004172,2.039091217
6,20120114 21:00,0.365275759,-4.307887559,0.75259994,-6.88323987,1.594361515
6,20120114 22:00,0.346285201,-4.908254987,0.895491192,-6.712432228,1.239496827
6,20120114 23:00,0.276208033,-5.021693396,0.625188574,-6.552217307,0.766684308
