CLIENTID,RECORDTIME,PRESSURE,TEMPERATURE1,HUMIDITY1,TEMPERATURE2,HUMIDITY2
10,20120105 13:00,0.979855429,-4.110217032,4.680732137,-6.483857362,7.178406364
10,20120105 14:00,0.973925895,-4.148472641,3.940950225,-6.646232606,6.077351312
10,20120105 15:00,0.897817284,-4.155470618,3.680613697,-6.747200485,5.698561032
10,20120105 16:00,0.701348831,-4.310825714,3.506901601,-7.092026458,5.427996547
10,20120105 17:00,0.688857076,-4.345349069,3.242395984,-7.280381742,4.989397276
10,20120105 18:00,0.816661013,-4.593543998,2.733766967,-7.799392067,4.104793812
10,20120105 19:00,0.918703578,-4.907986445,1.977771926,-8.363867462,2.769629279
10,20120105 20:00,0.924325869,-5.065207668,1.254666375,-8.578793239,1.48117272
10,20120105 21:00,0.927239585,-5.36565416,0.740478572,-8.677399297,0.498596431
10,20120105 22:00,0.862632618,-5.363321501,-0.093339488,-7.343560473,-0.372906016
10,20120105 23:00,0.808829222,-4.855268349,-1.030921573,-6.35100489,-1.528073965
10,20120106 0:00,0.620475212,-3.608695325,-1.861497007,-4.542439897,-2.507232597
10,20120106 1:00,0.365794817,-2.282597263,-2.864178301,-2.780055051,-3.719236751
10,20120106 2:00,0.236945106,-0.256161996,-3.170387011,-0.332554987,-3.990991812
10,20120106 3:00,0.159871612,1.378667629,-2.936993286,1.59135972,-3.673944241
10,20120106 4:00,0.108636975,2.258541063,-2.66646874,2.662525535,-3.337230184
10,20120106 5:00,0.257111145,2.416174726,-2.558934028,2.870483057,-3.198968837
10,20120106 6:00,0.228106717,2.846445227,-1.884310429,3.450056979,-2.370592662
10,20120106 7:00,0.100855606,2.248626996,-0.753025967,2.720975134,-0.970100568
10,20120106 8:00,0.022250567,0.697571235,0.209482041,0.817363973,0.210484469
10,20120106 9:00,0,-0.626452394,0.527746212,-1.167461369,0.812994047
10,20120106 10:00,0,-2.236992555,1.063973118,-3.382393554,1.078789568
10,20120106 11:00,0.115191787,-2.380746525,0.848903694,-5.022673889,0.899407389
10,20120106 12:00,0.285374702,-2.865048691,0.671929526,-6.050156319,0.345170092
10,20120106 13:00,0.535846453,-4.20691764,-0.323369336,-8.050978393,-1.700144319
10,20120106 14:00,0.780255934,-4.492938469,-2.028975961,-7.790108603,-4.643561533
10,20120106 15:00,0.916323672,-4.078530474,-3.154473802,-6.735554779,-6.498170638
10,20120106 16:00,0.894654353,-3.771690105,-4.125179524,-6.034159587,-7.851582359
10,20120106 17:00,0.954207689,-2.937917082,-4.843202782,-4.639367569,-8.921915891
10,20120106 18:00,0.974357887,-0.330517498,-5.577621468,-0.535590437,-9.904644173
10,20120106 19:00,0.973730201,1.231939439,-5.783046523,2.510556577,-9.717514591
10,20120106 20:00,0.959756892,-0.316142101,-5.524577439,-0.206426904,-9.643020331
10,20120106 21:00,0.939760432,0.657419265,-5.431991499,1.390785305,-8.873047656
10,20120106 22:00,0.940052695,2.555963068,-6.236814076,3.95456931,-9.483900591
10,20120106 23:00,0.943112543,3.663364337,-4.821502952,5.095259385,-6.583988025
10,20120107 0:00,0.929117112,3.676252624,-4.825842918,4.84854055,-6.579816347
10,20120107 1:00,0.939822669,1.772252974,-5.833227211,2.66498297,-8.471609485
10,20120107 2:00,0.839347385,0.993350265,-6.643837077,1.543281156,-9.060959525
10,20120107 3:00,0.661868709,1.048236179,-6.685976103,1.440005789,-9.144014647
10,20120107 4:00,0.745403758,2.731563296,-7.175785641,3.694751799,-9.746448713
10,20120107 5:00,0.82416762,4.339004671,-7.807417923,5.804434721,-10.56448477
10,20120107 6:00,0.824312934,4.65829751,-7.220190206,6.347078121,-9.922798629
10,20120107 7:00,0.823581399,4.499844262,-5.117769985,6.200224132,-7.087547083
10,20120107 8:00,0.820080687,3.902303704,-3.093737414,5.432524008,-4.280170202
10,20120107 9:00,0.584407674,4.612002434,-1.734413995,6.727943346,-2.317566303
10,20120107 10:00,0.335060869,4.328027488,-0.104585216,6.647949709,0.526787173
10,20120107 11:00,0.355564586,4.023052714,2.227107555,5.814583167,4.0748337
10,20120107 12:00,0.144571418,3.118628306,2.005537838,4.79376885,3.471261892
10,20120107 13:00,0.076243031,3.433625725,1.873230358,5.220600567,3.061674992
10,20120107 14:00,0.172156384,3.091901253,2.194936901,4.696463158,3.466142056
10,20120107 15:00,0.47939055,2.894789231,1.662535229,4.686911679,2.777808515
10,20120107 16:00,0.520448949,3.604487962,0.956140159,6.067100393,1.933035532
10,20120107 17:00,0.509102395,4.345686434,0.96203056,7.041948218,1.846567187
10,20120107 18:00,0.567001389,4.662592929,0.880018047,7.413858931,1.645755831
10,20120107 19:00,0.614932798,4.959454133,0.730492471,7.718909291,1.348805328
10,20120107 20:00,0.467143741,4.846341423,0.189934858,7.434752791,0.504601216
10,20120107 21:00,0.465857245,5.479199875,-0.29171874,7.588173422,-0.257685515
10,20120107 22:00,0.511973407,5.689675423,-0.673688621,7.589367357,-0.818592021
10,20120107 23:00,0.821694002,7.001210132,0.155498665,9.2495338,0.22130361
10,20120108 0:00,0.823656422,8.100360217,0.055814947,10.87865794,0.102978505
10,20120108 1:00,0.824764124,9.230075689,0.843935724,12.55552088,1.445070438
10,20120108 2:00,0.822263643,8.626303598,2.337817407,11.63984309,3.164694965
10,20120108 3:00,0.823156763,8.601659839,1.118586644,11.38336728,1.543473537
10,20120108 4:00,0.824450074,8.477120843,0.748730051,11.27690562,1.039916937
10,20120108 5:00,0.824675919,8.071378957,1.117589726,10.81127029,1.613935015
10,20120108 6:00,0.824347043,7.725486199,1.43112045,10.44295597,2.097446539
10,20120108 7:00,0.823754609,7.687640427,2.089086356,10.58490485,2.934480307
10,20120108 8:00,0.824360036,7.727686535,2.766492164,10.82202399,3.97074998
10,20120108 9:00,0.826822907,7.166160888,3.288877216,10.25799228,4.870348682
10,20120108 10:00,0.80242604,5.751785159,3.173234724,8.510515581,4.788953526
10,20120108 11:00,0.693311829,5.203461525,3.171739347,8.153492649,4.964499795
10,20120108 12:00,0.601559822,4.759433799,2.887617705,7.659360006,4.621911228
10,20120108 13:00,0.437447066,4.520917419,2.139929176,7.329221331,3.583819276
10,20120108 14:00,0.528031036,5.078042395,2.195756586,7.729796759,3.427103229
10,20120108 15:00,0.520206343,4.725988698,2.404610915,7.319542998,3.801885402
10,20120108 16:00,0.60736644,4.003398484,2.118993897,6.446342332,3.561344494
10,20120108 17:00,0.484344273,3.692711096,1.75113114,5.900591916,3.003119506
10,20120108 18:00,0.452622502,3.529886261,1.587636582,5.847898772,2.871915374
10,20120108 19:00,0.307638934,3.262765518,1.783032518,5.45323788,3.229082178
10,20120108 20:00,0.324647403,2.880787257,1.702780615,4.745106552,3.058395321
10,20120108 21:00,0.163979016,3.355619681,2.101547831,4.899959872,3.242445562
10,20120108 22:00,0.078005137,4.088331439,2.782442852,5.554860372,3.871739454
10,20120108 23:00,0.051103142,4.052686002,2.63091131,5.351077704,3.578352437
10,20120109 0:00,0.085211315,4.017040565,2.077621798,5.251068268,2.907146113
10,20120109 1:00,0.166120884,3.897425922,1.722242045,4.892566125,2.28881298
10,20120109 2:00,0.314022196,4.269729203,1.064470829,5.365718705,1.511704193
10,20120109 3:00,0.515589644,4.734796317,1.265113289,5.98126673,1.776380436
10,20120109 4:00,0.570562574,5.24354147,1.565088592,6.707233677,2.201796133
10,20120109 5:00,0.765857035,5.262260629,1.940181269,6.747204328,2.684618777
10,20120109 6:00,0.601368801,4.953602491,2.23373206,6.294536706,3.027247613
10,20120109 7:00,0.687662253,4.753515477,3.09115735,6.128658505,4.11979247
10,20120109 8:00,0.524325001,4.45816874,3.863087208,5.922809653,5.224423
10,20120109 9:00,0.417851493,3.69484302,4.3103321,5.184351877,6.113324264
10,20120109 10:00,0.335860587,2.558798038,3.659479588,4.170596242,6.012408893
10,20120109 11:00,0.246331314,1.665270165,3.298224322,3.061910312,5.812995285
10,20120109 12:00,0.272861083,1.693556895,3.748928567,2.863056324,6.335700651
10,20120109 13:00,0.411094439,1.676917642,3.169239884,2.849066596,5.431088012
10,20120109 14:00,0.384304845,1.404449878,2.310826207,2.823585306,4.562128109
10,20120109 15:00,0.277951207,1.065841085,1.544332475,2.733651341,3.661141172
10,20120109 16:00,0.1271469,0.878649491,1.489477024,2.603746726,3.483481776
10,20120109 17:00,0.123132796,0.847450892,2.053351523,2.273489223,4.055134118
10,20120109 18:00,0.25703422,1.444384085,2.19567918,2.858559626,3.994705752
10,20120109 19:00,0.19686348,1.495965769,1.946605781,3.053916182,3.850281957
10,20120109 20:00,0.140417455,1.934410079,2.389402934,3.187318229,4.056342685
10,20120109 21:00,0.082042654,2.609547759,2.910776814,3.532065094,4.140942398
10,20120109 22:00,0.04386511,3.0450802,3.565088678,4.002219875,4.838890025
10,20120109 23:00,0.073906932,2.950236459,3.122785718,3.772388632,4.24367062
10,20120110 0:00,0.070314323,3.36372189,3.423255215,4.268524337,4.584486604
10,20120110 1:00,0.12651837,4.476364971,3.581071081,5.745119915,4.845583312
10,20120110 2:00,0.156596856,5.112162319,3.383859573,6.529490844,4.540926654
10,20120110 3:00,0.514389469,5.397330113,3.226629442,6.892579479,4.311069211
10,20120110 4:00,0.60904386,5.492249666,2.996624221,6.979123894,3.973653773
10,20120110 5:00,0.66634228,5.597397618,3.127349845,7.123364585,4.166384597
10,20120110 6:00,0.7062215,5.417786913,3.090063842,6.924909289,4.124344163
10,20120110 7:00,0.779411438,4.951781006,3.420247118,6.443941193,4.59770854
10,20120110 8:00,0.790368403,4.228019417,3.745488875,5.640172378,5.162797502
10,20120110 9:00,0.71609446,3.541080068,4.001549375,4.898576275,5.748633693
10,20120110 10:00,0.626502228,2.895463456,4.397769306,4.398707675,6.980909817
10,20120110 11:00,0.448570486,2.530923277,4.470544395,3.958027495,7.248439857
10,20120110 12:00,0.640390919,2.385679996,4.047370728,3.868498791,6.727029268
10,20120110 13:00,0.69295868,2.273985867,3.081079263,4.123158217,5.645443534
10,20120110 14:00,0.762845098,2.281759451,2.719449961,4.425566286,5.185728649
10,20120110 15:00,0.573498963,2.573064285,2.714957672,4.866246465,5.057423425
10,20120110 16:00,0.407958131,3.083256881,2.853769416,5.379544372,5.023572686
10,20120110 17:00,0,3.23177325,3.029417934,5.45265948,5.222855267
10,20120110 18:00,0.239570113,3.410974819,3.787267167,5.192528855,5.857283648
10,20120110 19:00,0.061956379,3.120079121,4.316908096,4.583733664,6.50699946
10,20120110 20:00,0.1481222,2.704396942,3.648006194,4.177870203,5.775932676
10,20120110 21:00,0.415976314,2.998565728,3.344776655,4.396220766,5.131130681
10,20120110 22:00,0.503627879,3.663002597,5.217612134,4.993078797,7.336888564
10,20120110 23:00,0.735906559,2.835320463,5.446269668,3.71828952,7.418239536
10,20120111 0:00,0.488110196,1.806343416,5.412128268,2.287322391,7.12668639
10,20120111 1:00,0.387898358,0.857672792,5.14772339,1.095735527,6.597002473
10,20120111 2:00,0.352728638,0.509630373,4.773875328,0.696339362,6.059537346
10,20120111 3:00,0.487718653,0.044732259,5.088005866,0.163511632,6.472216237
10,20120111 4:00,0.542656691,-0.191864453,5.657776489,-0.073700038,7.22732035
10,20120111 5:00,0.52638745,-0.471741052,5.999311643,-0.417387402,7.658176763
10,20120111 6:00,0.560786914,-0.997952337,6.222638822,-1.074661406,8.021235929
10,20120111 7:00,0.583111807,-1.409471924,6.566219097,-1.680719254,8.612251055
10,20120111 8:00,0.594872655,-1.526327617,6.559265687,-1.962857378,8.78616573
10,20120111 9:00,0.611280396,-1.378815337,6.29462707,-1.951625764,8.756197382
10,20120111 10:00,0.854173871,-1.221925749,5.921188033,-2.007334566,9.108448292
10,20120111 11:00,0.904945341,-1.101463399,5.54324973,-1.97498752,8.912917104
10,20120111 12:00,0.939350106,-1.011296969,4.852816987,-1.994305895,8.128335927
10,20120111 13:00,0.967761851,-1.480162405,4.043767243,-2.862284962,7.071583197
10,20120111 14:00,0.940913067,-2.754033728,3.397918131,-4.866454021,5.91116946
10,20120111 15:00,0.8033376,-3.024893684,2.806060204,-5.3049362,4.911405719
10,20120111 16:00,0.854164243,-2.561077568,2.361450967,-4.781992289,4.358710776
10,20120111 17:00,0.939855134,-2.454320515,2.119308678,-4.770311412,4.042323627
10,20120111 18:00,0.897536026,-2.695966547,2.019915813,-5.215083294,3.780469045
10,20120111 19:00,0.959907111,-3.108207465,2.087813819,-5.809011,3.765730513
10,20120111 20:00,0.971816784,-3.317032917,1.965106578,-6.122148376,3.474890152
10,20120111 21:00,0.96816735,-3.69933858,1.925431237,-6.109119704,2.932020898
10,20120111 22:00,0.953707565,-4.513721776,1.86244152,-6.154046157,2.459405311
10,20120111 23:00,0.910190683,-4.565296974,1.74873281,-6.009832244,2.250118159
10,20120112 0:00,0.615744665,-4.02970838,1.823584227,-5.19082301,2.29826403
10,20120112 1:00,0.25326631,-3.225222294,2.360644355,-4.090127598,2.912365011
10,20120112 2:00,0.139048209,-2.662344296,2.372989885,-3.339996588,2.898513111
10,20120112 3:00,0.138684209,-2.262733,2.517887419,-2.826678638,3.059847013
10,20120112 4:00,0.152608463,-2.276992101,2.812880605,-2.843625712,3.430181652
10,20120112 5:00,0.105472814,-2.293390067,3.111772379,-2.885993397,3.803775563
10,20120112 6:00,0.18994158,-2.19393284,3.31547362,-2.790108637,4.059628317
10,20120112 7:00,0.329143475,-1.855279199,3.540292215,-2.403893741,4.352147867
10,20120112 8:00,0.559912344,-1.122361426,4.215722648,-1.473588578,5.329521684
10,20120112 9:00,0.811591308,-1.149810195,5.080884381,-1.563675655,6.933897713
10,20120112 10:00,0.929535527,-1.800738139,5.361257861,-2.787878759,8.240457877
10,20120112 11:00,0.959092129,-1.592911747,5.28426074,-2.642044728,8.453940111
10,20120112 12:00,0.968789392,-1.323414745,5.289133976,-2.253599954,8.528903339
10,20120112 13:00,0.969122381,-2.382152968,5.259894563,-3.876505271,8.330087823
10,20120112 14:00,0.978331214,-3.29901314,4.760550371,-5.184997769,7.328269475
10,20120112 15:00,0.900545081,-3.090473793,4.199153648,-4.903141171,6.401821763
10,20120112 16:00,0.774768864,-2.668047936,3.897987697,-4.4103381,6.260450894
10,20120112 17:00,0.705934443,-2.716172401,3.257319677,-4.587390425,5.503077852
10,20120112 18:00,0.57536496,-2.943605056,2.772595191,-5.070382032,4.694778705
10,20120112 19:00,0.490616674,-2.80529178,3.038998729,-4.902695195,5.162076649
10,20120112 20:00,0.519015969,-2.961785409,3.218008911,-5.098924472,5.346632856
10,20120112 21:00,0.534448897,-2.936831983,3.094878496,-4.780497873,4.813742088
10,20120112 22:00,0.642296893,-3.376368761,2.915218549,-4.57356518,3.858775757
10,20120112 23:00,0.620435795,-3.154283268,2.854790429,-4.089681622,3.644478704
10,20120113 0:00,0.550473184,-3.252671063,3.101701025,-4.20518931,3.896664779
10,20120113 1:00,0.514078258,-3.09125511,1.13973,-3.844252095,1.340448299
10,20120113 2:00,0.210500349,-2.158986912,1.336646412,-2.636583908,1.574065229
10,20120113 3:00,0.023484722,-1.487579108,1.890915118,-1.801524386,2.261937301
10,20120113 4:00,0.090126611,-1.176690693,2.479703035,-1.429861428,2.988745529
10,20120113 5:00,0.335792326,-1.179072979,3.056330776,-1.436008525,3.735742874
10,20120113 6:00,0.568916544,-1.427227845,3.691405818,-1.741944828,4.603874923
10,20120113 7:00,0.740808767,-1.858421739,4.872904291,-2.397792821,6.281975136
10,20120113 8:00,0.802962948,-2.323761743,6.358799448,-3.218666734,8.617663745
10,20120113 9:00,0.883929514,-1.706749485,6.951902267,-2.513169109,9.773250371
10,20120113 10:00,0.934219041,-1.354171052,6.89502402,-2.154746052,10.30345505
10,20120113 11:00,0.934222578,-1.565400474,6.83775351,-2.584570008,10.52409326
10,20120113 12:00,0.975654477,-2.519903348,6.580428478,-4.076896084,10.22606343
10,20120113 13:00,0.989179615,-3.495846803,5.895143673,-5.498766969,9.160847143
10,20120113 14:00,0.98876028,-3.735266617,5.223195837,-5.85908144,8.155236818
10,20120113 15:00,0.996495407,-3.667768494,4.900362755,-5.774440639,7.71924802
10,20120113 16:00,0.984999624,-3.524434244,4.59910418,-5.60421333,7.313542898
10,20120113 17:00,0.994528384,-3.329483781,4.400226449,-5.327593953,7.045796745
10,20120113 18:00,1,-3.152003422,4.150354428,-5.108189865,6.702101056
10,20120113 19:00,0.987335371,-2.950303147,3.637273418,-4.899661412,5.994039866
10,20120113 20:00,0.972150331,-2.714853811,2.999060266,-4.728961249,5.086010275
10,20120113 21:00,0.978790389,-2.807365944,2.922568831,-4.397963703,4.354875808
10,20120113 22:00,0.887251552,-3.123018933,3.214805339,-4.229154955,4.210667827
10,20120113 23:00,0.714744213,-3.134533319,3.514887122,-4.125127155,4.507255575
10,20120114 0:00,0.515195709,-3.081725964,3.547837279,-3.990836722,4.484182298
10,20120114 1:00,0.289329134,-3.331354087,2.968605104,-4.267499579,3.667894604
10,20120114 2:00,0.260244846,-2.883486407,3.101573352,-3.667686695,3.817499429
10,20120114 3:00,0.396974896,-2.51962736,3.485395131,-3.19564852,4.298481496
10,20120114 4:00,0.524529481,-2.400838083,4.021634246,-3.060591314,4.994424761
10,20120114 5:00,0.617299667,-2.305592626,4.563430243,-2.991738621,5.704664733
10,20120114 6:00,0.709024699,-2.170750744,5.178656466,-2.887797537,6.541022084
10,20120114 7:00,0.894626517,-1.883409115,5.834765464,-2.602456087,7.501454426
10,20120114 8:00,0.937661044,-1.434471261,6.223747205,-2.072819987,8.235692442
10,20120114 9:00,0.957715646,-0.932024724,6.163018423,-1.464400516,8.620682333
10,20120114 10:00,0.988595821,-0.633981357,5.594628777,-1.239305174,8.761607015
10,20120114 11:00,0.989713245,-1.1118139,5.415617792,-2.192650155,8.956144348
10,20120114 12:00,0.993512364,-2.339838184,5.219936161,-4.218508239,8.675826774
10,20120114 13:00,0.98316832,-2.994249382,4.613045261,-5.246664319,7.628592997
10,20120114 14:00,0.989899225,-2.923082833,4.06092934,-5.165894814,6.812659514
10,20120114 15:00,0.958019783,-2.814995292,3.723150298,-5.024879202,6.355675491
10,20120114 16:00,0.89333559,-2.858872413,3.524293305,-5.103000527,6.119779828
10,20120114 17:00,0.949706291,-2.968565214,3.429429391,-5.279104531,6.016128704
10,20120114 18:00,0.939986053,-3.059529976,3.244464604,-5.479042159,5.757766787
10,20120114 19:00,0.827311337,-3.187415729,2.961063621,-5.787555187,5.315079472
10,20120114 20:00,0.679556458,-3.322792698,2.584386404,-6.209939977,4.597180549
10,20120114 21:00,0.657833842,-3.797949806,2.415298423,-6.40656738,3.591305103
10,20120114 22:00,0.631443355,-4.117931733,1.836191933,-5.791527458,2.381701585
10,20120114 23:00,0.435548801,-4.277922696,1.378543007,-5.652497982,1.702097413
