RECORDTIME,RMSSD,,,,,,,,,
20120101 18:00,0.25345362,0.669103793,0.392613082,0.801984877,0.883595126,0.898583094,0.272658203,0.395303573,0,0.659692559
20120101 19:00,0.302039275,0.670765882,0.42655347,0.845935728,0.962321628,0.96190071,0.323212185,0.27545932,0,0.662296614
20120101 20:00,0.516022917,0.669819905,0.511805306,0.926118463,0.956840157,0.950662365,0.494153124,0.535223234,0,0.659621529
20120101 21:00,0.735457175,0.678422075,0.572864076,0.922495274,0.92111175,0.949137921,0.800716506,0.666382782,0,0.661434186
20120101 22:00,0.618926787,0.71294569,0.54925888,0.880592313,0.907354157,0.881128798,0.73665527,0.647159028,0,0.657297691
20120101 23:00,0.815430868,0.736135289,0.569863569,0.892722117,0.918757413,0.910081422,0.732172997,0.576104148,0,0.659713624
20120102 0:00,0.760454834,0.74944081,0.745869481,0.982514178,0.835232378,0.9172664,0.689025248,0.515756195,0,0.660556339
20120102 1:00,0.439244421,0.517385577,0.849110787,0.879489603,0.582626433,0.74157715,0.535971552,0.650565777,0,0.66323811
20120102 2:00,0.205807719,0.358196814,0.835695879,0.506143667,0.333596923,0.43029508,0.086937134,0.371091384,0,0.675627565
20120102 3:00,0.190019729,0.214541466,0.727546,0.064902331,0.148520901,0.198863166,0.131564172,0.276797656,0,0.660623867
20120102 4:00,0.803495886,0.096356674,0.609815778,0.02173913,0.125103339,0.078112998,0.518229559,0.485338877,0,0.665020341
20120102 5:00,0.755004215,0.572234345,0.600802122,0.027410208,0.062021495,0.074544144,0.551510189,0.605548147,0,0.660413356
20120102 6:00,0.376750294,0.534377734,0.566121277,0.031821046,0.02825204,0.026707319,0.479504992,0.437279471,0,0.382846043
20120102 7:00,0.567803766,0.517332526,0.450437744,0.070573409,0.115991517,0.120702899,0.655908359,0.542158439,0,0.430014802
20120102 8:00,0.274222341,0.584496641,0.449661291,0.15973535,0.224758276,0.381371054,0.442494603,0.335685609,0,0.665878089
20120102 9:00,0.154684708,0.382659508,0.391284326,0.399653434,0.659861256,0.785656043,0.247957814,0.21900473,0,0.660615306
20120102 10:00,0.095291795,0.197611196,0.340081385,0.456679269,0.783176378,0.922950568,0.173774305,0.189804084,0,0.661898042
20120102 11:00,0.087491775,0.188390164,0.46694004,0.453056081,0.720957191,0.842285012,0.157745449,0.102202209,0,0.657480701
20120102 12:00,0.023952164,0.246306722,0.495310205,0.502047889,0.67715934,0.804575696,0.056378956,0.049762736,0,0.650915555
20120102 13:00,0.001952942,0.17144221,0.372495421,0.511814745,0.725522088,0.625435767,0.010636779,0.01338362,0,0.661872985
20120102 14:00,0.05948689,0.106346864,0.453770432,0.307971014,0.704054491,0.482327082,0.091631362,0.083465115,0,0.662230307
20120102 15:00,0.023867,0.1237457,0.199462106,0.162728418,0.536213652,0.22781579,0.03872165,0.037595809,0,0.661521884
20120102 16:00,0,0.103084581,0.018216805,0.233459357,0.375031451,0.387279753,0,0,0,0.662569612
20120102 17:00,0,0.157031589,0,0.193289225,0.386749218,0.474645774,0,0,0,0.665052256
20120102 18:00,0,0.234875479,0,0.254883428,0.573883038,0.645844412,0,0,0,0.591885593
20120102 19:00,0,0.104746664,0.049624375,0.143509767,0.351155602,0.377790383,0,0,0,0.66041352
20120102 20:00,0,0.08009831,0.157291268,0.38531821,0.808741598,0.719194999,0,0.00106083,0,0.661781949
20120102 21:00,0.030524623,0.075890054,0.035289404,0.190296156,0.549486,0.575164557,0.026521272,0.023820582,0,0.660683402
20120102 22:00,0.057137486,0.064326192,0.01669765,0.36405167,0.670258078,0.605594356,0.094436859,0.090278612,0,0.596282265
20120102 23:00,0.033643454,0.057058995,0.044533518,0.360113422,0.620107113,0.381453776,0.038600773,0.049641093,0,0.498149895
20120103 0:00,0.010610492,0.048527552,0.006965606,0.192186515,0.416996154,0.391309486,0.013100001,0.018246598,0.000387647,0.55204
20120103 1:00,0.191617324,0.052744651,0.013308247,0.328607435,0.446012005,0.398671725,0.24821934,0.189804127,0,0.399243071
20120103 2:00,0.392726241,0.075341923,0.005224542,0.27173913,0.560332123,0.407782938,0.36565166,0.274120941,0,0.080368659
20120103 3:00,0.27948501,0.058314397,0,0.27347196,0.409510801,0.288923553,0.281796702,0.201606016,0.000387647,0.053605542
20120103 4:00,0.129217178,0.038404753,0.041479904,0.171077505,0.225773696,0.159511232,0.130366349,0.100742208,0,0.012784173
20120103 5:00,0.117658111,0.055202409,0.030750845,0.049936988,0.04564897,0.027120927,0.139132893,0.132132889,0.013309213,0.114280209
20120103 6:00,0.187388399,0.199379369,0.006073018,0.011972275,0.001914022,0,0.174008418,0.196617602,0.059309988,0.299825797
20120103 7:00,0.209096886,0.42656328,0.008756184,0.025362319,0.076255347,0.013058224,0.205547883,0.222289792,0.149114873,0.651490995
20120103 8:00,0.190395639,0.300801869,0.021157439,0.284971645,0.447297006,0.193060824,0.215843004,0.201240978,0.173148986,0.810323828
20120103 9:00,0.150831684,0.228907888,0.014507366,0.56805293,0.85944071,0.504508337,0.172546472,0.170093671,0.000387647,0.709066044
20120103 10:00,0.132882246,0.216928501,0.072777195,0.764965343,0.605010604,0.454768911,0.192675289,0.216328015,0.004393332,0.61137872
20120103 11:00,0.192181183,0.412232237,0.022469538,0.524259609,0.374968549,0.395268314,0.281856336,0.316340169,0.001679804,0.575100662
20120103 12:00,0.240390935,0.626950512,0.005375783,0.178166352,0.216212573,0.430897768,0.264886049,0.26463075,0.020028427,0.589402923
20120103 13:00,0.341979128,0.694760008,0,0.110743541,0.006739513,0.27776793,0.36380236,0.36975307,0.053236852,0.22837844
20120103 14:00,0.54534347,0.688394587,0,0.179111531,0.103339204,0.208187093,0.587860982,0.570994091,0.419434035,0.155725084
20120103 15:00,0.759890956,0.671667653,0.013341556,0.211405167,0.418757413,0.515226717,0.742620918,0.740966053,0.771805143,0.296921296
20120103 16:00,0.828305606,0.672861171,0.372701582,0.484247007,0.869181554,0.678070455,0.806323828,0.740357707,0.842098462,0.369493727
20120103 17:00,0.714500502,0.632644036,0.897476622,0.221644612,0.365209734,0.613299299,0.680438641,0.648254034,0.706938881,0.632890885
20120103 18:00,0.7531247,0.608658747,0.922948484,0.284814115,0.240780346,0.289325345,0.711725981,0.668816145,0.850885127,0.748749131
20120103 19:00,0.696926967,0.617163669,0.921274476,0.486925016,0.20929334,0.234468985,0.620632648,0.525368071,0.698539863,0.834449436
20120103 20:00,0.723146305,0.605334581,0.92479397,0.516698173,0.207460192,0.195046147,0.624891764,0.523299681,0.635094974,0.930250783
20120103 21:00,0.595996603,0.657787479,0.931658286,0.331127914,0.149230797,0.153378003,0.468823049,0.397128569,0.689365551,0.974347648
20120103 22:00,0.409078084,0.685618544,0.942237918,0.174543163,0.105495848,0.1562969,0.36518167,0.359046122,0.619072232,0.979216462
20120103 23:00,0.278921149,0.682144084,0.952883247,0.211720227,0.131582258,0.263693409,0.223925497,0.044983476,0.841193953,0.943824365
20120104 0:00,0.282398265,0.659131287,0.947152761,0.202425961,0.113484418,0.258990085,0.234286484,0.148915628,0.820648663,0.805384414
20120104 1:00,0.318861001,0.661845435,0.924428015,0.211405167,0.113933719,0.187601186,0.328574156,0.287626203,0.844811991,0.792310491
20120104 2:00,0.270087394,0.670836608,0.855308502,0.18257719,0.096204306,0.166672575,0.299205878,0.258668952,0.750226127,0.757884387
20120104 3:00,0.245653601,0.609268767,0.820547539,0.165721487,0.082527587,0.180640739,0.296910701,0.243703579,0,0.718603288
20120104 4:00,0.229583677,0.561360071,0.854895285,0.143509767,0.054778764,0.140686118,0.254089143,0.196982575,0,0.706222593
20120104 5:00,0.304012772,0.635862109,0.798284602,0.183994959,0.055740268,0.120123846,0.3056043,0.232266685,0,0.711732611
20120104 6:00,0.422610647,0.614882724,0.754815608,0.222432262,0.077360627,0.129648669,0.364376585,0.286774549,0,0.797461913
20120104 7:00,0.461234838,0.584673458,0.677754633,0.216918715,0.095997628,0.314224601,0.402335046,0.396398601,0,0.843922172
20120104 8:00,0.404097346,0.676547811,0.651297925,0.469596723,0.233330937,0.422873755,0.295557729,0.261345667,0,0.936495735
20120104 9:00,0.316323649,0.669890639,0.710409481,0.433837429,0.346186334,0.533342787,0.250893678,0.247840339,0,0.985528151
20120104 10:00,0.298092277,0.666548779,0.703995261,0.640989288,0.512894935,0.583767623,0.268927567,0.225331589,0,0.989804024
20120104 11:00,0.076496567,0.639663693,0.776976358,0.601449275,0.483771252,0.595797733,0.092574737,0.084560143,0,0.982576996
20120104 12:00,0.075838735,0.582436716,0.666628121,0.521581601,0.461054599,0.656243722,0.078617121,0.080666713,0,0.97689604
20120104 13:00,0.031951884,0.615545784,0.604520109,0.218809074,0.513649761,0.621583295,0.066180824,0.076164959,0,0.975549922
20120104 14:00,0.007142184,0.610258948,0.295582072,0.478575929,0.441806549,0.717150589,0.021876088,0.043435986,0,0.974664365
20120104 15:00,0,0.634297278,0.319126499,0.128229364,0.373620646,0.785608773,0.031849805,0.07665164,0,0.964737893
20120104 16:00,0,0.613185285,0.305630553,0.270793951,0.450370224,0.749849328,0.02937068,0.06144296,0,0.973167212
20120104 17:00,0.009288953,0.554755946,0.331200517,0.284341525,0.637333309,0.791919264,0.010567438,0.015086994,0,0.96033691
20120104 18:00,0.01389672,0.532379703,0.36002935,0.239130435,0.531846447,0.69652923,0.005418262,0.012531922,0,0.972961623
20120104 19:00,0,0.560263802,0.380483248,0.166509137,0.467488588,0.637903121,0,0,0,0.967263482
20120104 20:00,0,0.558371871,0.653010625,0.102551985,0.21861184,0.606161591,0,0,0,0.912899593
20120104 21:00,0,0.519197951,0.594911846,0.080025205,0.181140146,0.536852554,0,0,0,0.807815474
20120104 22:00,0,0.382783285,0.632734979,0.061751733,0.237662198,0.405183111,0,0.001190123,0,0.566680171
20120104 23:00,0.019450124,0.308431541,0.490039746,0.118777568,0.163922936,0.348164167,0.032697266,0.040272502,0,0.343441322
20120105 0:00,0.058265199,0.286842126,0.454090922,0.094517958,0.087775421,0.244596495,0.073578041,0.064849708,0.037989404,0.15898103
20120105 1:00,0.073019454,0.270566081,0.212823018,0.014335224,0.028548578,0.070857116,0.105580413,0.08370851,0.081018219,0.017693342
20120105 2:00,0.094821916,0.296027797,0.241759881,0.003780718,0,0.001418088,0.138358737,0.141988095,0.123400956,0.001353414
20120105 3:00,0.188140208,0.385523954,0.295388524,0.003780718,0,0,0.239857743,0.221316473,0.09290606,0.058537058
20120105 4:00,0.278075363,0.399837325,0.37932149,0.002835539,0,0.006535021,0.298247806,0.273390929,0.299780333,0.295223131
20120105 5:00,0.219246307,0.469397315,0.491158745,0.016383113,0.018529169,0.019321445,0.230340503,0.208662842,0.443080501,0.541612044
20120105 6:00,0.211822194,0.61841024,0.532259197,0.047416509,0.030857985,0.039245577,0.217815736,0.190899133,0.735495542,0.654069219
20120105 7:00,0.225260778,0.666601822,0.676403816,0.087586641,0.295127781,0.084789828,0.244541111,0.212312942,0.643881638,0.852166948
20120105 8:00,0.201296864,0.695007558,0.771886855,0.218178954,0.40490996,0.261908982,0.193002197,0.19686091,0.690270061,0.936112117
20120105 9:00,0.18062212,0.685432891,0.828460628,0.308601134,0.609009381,0.426868035,0.193823792,0.19795596,0.546582246,0.961503415
20120105 10:00,0.13034489,0.658026183,0.71120799,0.729206049,0.42632364,0.877240874,0.107745091,0.098065428,0.342550717,0.994243676
20120105 11:00,0.082511042,0.598102745,0.568891761,0.768746062,0.674364689,0.890629985,0.065516589,0.062172993,0.310117586,0.99714304
20120105 12:00,0.008645802,0.659423042,0.64821731,0.128386894,0.555120233,0.718722303,0.021591326,0.042097563,0.231942111,0.99568644
20120105 13:00,0.030354288,0.665036995,0.477430989,0.480308759,0.444933683,0.734096737,0.033027798,0.054872837,0.269543869,0.979855429
20120105 14:00,0.015694012,0.636755045,0.467495042,0.788279773,0.599457245,0.740891741,0.044959418,0.075069953,0.248610932,0.973925895
20120105 15:00,0.014754253,0.512744118,0.45144241,0.347195967,0.728873872,0.666170336,0.057101321,0.11047575,0.194211138,0.897817284
20120105 16:00,0.005826518,0.376232196,0.488728996,0.351449275,0.797661838,0.864029024,0.03509493,0.062538053,0.250032304,0.701348831
20120105 17:00,0.012780753,0.322488523,0.394889783,0.3642092,0.68722368,0.882877773,0.039594403,0.051709418,0.127277426,0.688857076
20120105 18:00,0.011840991,0.300253727,0.261550756,0.263074984,0.617420294,0.867916947,0.029050749,0.036622446,0.197053883,0.816661013
20120105 19:00,0.016351847,0.420189022,0.381719274,0.259136736,0.711423026,0.891729003,0.024439103,0.019102089,0.213981135,0.918703578
20120105 20:00,0.043698902,0.283084756,0.454736841,0.165721487,0.511025844,0.958379126,0.061842218,0.042949261,0.083214886,0.924325869
20120105 21:00,0.033361527,0.240418703,0.417700523,0.420447385,0.405215485,0.93915222,0.048528024,0.039177475,0.14265409,0.927239585
20120105 22:00,0.028286815,0.138580687,0.465735968,0.40910523,0.393911074,0.782228998,0.047837088,0.036865819,0.069905673,0.862632618
20120105 23:00,0.077342353,0.071036416,0.457143633,0.551512287,0.372335646,0.735065764,0.082087252,0.071906534,0.152991343,0.808829222
20120106 0:00,0.083356827,0.089460794,0.33830701,0.436042848,0.321951044,0.578473429,0.107632136,0.111814108,0.060214498,0.620475212
20120106 1:00,0.068320645,0.077331115,0.118485526,0.424543163,0.326336221,0.501471266,0.090661292,0.096970422,0.007106861,0.365794817
20120106 2:00,0.009394678,0.087436237,0.013685897,0.34073724,0.323352863,0.427612531,0.023154356,0.02798014,0.015376664,0.236945106
20120106 3:00,0,0.096153335,0.00577774,0.301039698,0.231066461,0.240566762,0.003390917,0.011923575,0.014472154,0.159871612
20120106 4:00,0.216051119,0.13526536,0,0.140674228,0.048722188,0.103662212,0.025423243,0,0.006331567,0.108636975
20120106 5:00,0.357391211,0.07714546,0,0.100504096,0.047194565,0.107065622,0.053955962,0,0.002325882,0.257111145
20120106 6:00,0.491777076,0.086534463,0,0.1589477,0.128535998,0.090202196,0.139158992,0,0.000129216,0.228106717
20120106 7:00,0.337468285,0.117530566,0,0.119407687,0.098100356,0.219638151,0.214297901,0.090495394,0,0.100855606
20120106 8:00,0.188892018,0.133249641,0.005198435,0.069628229,0.083758672,0.096749034,0.231357305,0.276797678,0,0.022250567
20120106 9:00,0.2747862,0.11503744,0.066949493,0.018903592,0.014341684,0.051405679,0.215182376,0.198320954,0.183615454,0
20120106 10:00,0.415280507,0.128952976,0.275652563,0.002835539,0,0,0.208675271,0.185059,0.233492699,0
20120106 11:00,0.289916357,0.16209741,0.242825764,0.061436673,0.06586751,0.171541343,0.211288355,0.180922175,0.387000905,0.115191787
20120106 12:00,0.252325904,0.122658273,0.208625649,0.484877127,0.32200496,0.453977145,0.264557149,0.272782583,0.28440367,0.285374702
20120106 13:00,0.276101866,0.195321411,0.073443374,0.752520479,0.61742928,0.597239456,0.347082802,0.365616289,0.233621915,0.535846453
20120106 14:00,0.203176389,0.335953179,0.073653129,0.79584121,0.665998706,0.645336264,0.300711368,0.296629777,0.162811733,0.780255934
20120106 15:00,0.1397425,0.40845718,0.138135063,0.518588532,0.716437224,0.753512721,0.260987752,0.323640368,0.137614679,0.916323672
20120106 16:00,0.161450989,0.365517056,0.244953931,0.371140517,0.860375256,0.646813439,0.200482172,0.350164278,0.116940173,0.894654353
20120106 17:00,0.233436701,0.529196983,0.350119506,0.392722117,0.914291363,0.648196074,0.215803514,0.25611388,0.205969764,0.954207689
20120106 18:00,0.307771814,0.614378794,0.396866715,0.605387524,0.970921247,0.892000804,0.287420453,0.216936383,0.577206357,0.974357887
20120106 19:00,0.33493092,0.625978023,0.496809555,0.844990548,0.984822616,0.953675802,0.279291806,0.292371353,0.177025455,0.973730201
20120106 20:00,0.430692596,0.633528129,0.517143718,0.905009452,0.96635635,0.965812269,0.403622597,0.253193791,0,0.959756892
20120106 21:00,0.234564419,0.650255052,0.576048672,0.84136736,0.974641458,0.948795216,0.226704081,0.157440062,0.370978163,0.939760432
20120106 22:00,0.178366694,0.669996728,0.533980008,0.789067423,0.939793681,0.961487101,0.211529323,0.259885645,0.797519059,0.940052695
20120106 23:00,0.099614696,0.706164738,0.522186864,0.871928166,0.955204701,0.946798076,0.15451873,0.073366601,0.284145238,0.943112543
20120107 0:00,0.061742316,0.721671628,0.656372575,0.929426591,0.917436469,0.892449865,0.086635152,0.01934544,0,0.929117112
20120107 1:00,0.113711114,0.73169718,0.174752322,0.952741021,0.973922576,0.955200246,0.066157169,0.079450042,0,0.939822669
20120107 2:00,0.08636406,0.676459397,0.452808074,0.939350977,0.888025233,0.968778436,0.133349226,0.142596398,0.008399018,0.839347385
20120107 3:00,0.032327789,0.57186304,0.635895725,0.958254568,0.883064951,0.933456234,0.06839005,0.08675022,0.420596976,0.661868709
20120107 4:00,0.010989335,0.684433872,0.718974813,0.984562067,0.97452464,0.993559518,0.032930263,0.031512367,0.540896757,0.745403758
20120107 5:00,0.009852811,0.690313061,0.819856149,0.985034657,0.966293447,0.986492715,0.02699843,0.021527889,0.515699703,0.82416762
20120107 6:00,0,0.644305148,0.821750705,0.990075614,0.969555372,0.992094161,0,0,0.764698281,0.824312934
20120107 7:00,0.010880675,0.605175449,0.92472149,0.988972905,0.97580964,0.993973127,0.003798367,0.007760247,0.782788474,0.823581399
20120107 8:00,0.065783291,0.460556445,0.916390685,0.990759294,0.970761295,0.988430768,0.070220025,0.090765293,0.691820649,0.820080687
20120107 9:00,0.028380791,0.291129953,0.944930527,0.930056711,0.832931958,0.985062809,0.049598105,0.07409659,0.731877504,0.584407674
20120107 10:00,0.018040481,0.245502205,0.749414181,0.656899811,0.554500198,0.926696683,0.036399841,0.060104646,0.036180385,0.335060869
20120107 11:00,0.009867492,0.122348841,0.712532698,0.40800252,0.386201071,0.504650146,0.01611002,0.031268994,0,0.355564586
20120107 12:00,0.063245936,0.229049338,0.590828354,0.348141147,0.452302218,0.453492632,0.049875948,0.020790249,0,0.144571418
20120107 13:00,0.077154402,0.270778259,0.595623032,0.094833018,0.266058014,0.333321516,0.091871347,0.108650689,0,0.076243031
20120107 14:00,0.113147258,0.245687861,0.699448147,0.09183995,0.331026922,0.298306567,0.170899866,0.205986127,0,0.172156384
20120107 15:00,0.224039089,0.359089739,0.576810274,0.284656585,0.277353438,0.367591969,0.320859989,0.402482043,0,0.47939055
20120107 16:00,0.252701808,0.345819593,0.511914681,0.355545054,0.281774559,0.613724726,0.312974929,0.34116077,0,0.520448949
20120107 17:00,0.216145093,0.411401187,0.56778492,0.436515438,0.474857122,0.715082545,0.283389323,0.330088805,0,0.509102395
20120107 18:00,0.264824735,0.480775522,0.551725989,0.5463138,0.639256317,0.688056156,0.381725904,0.458084934,0,0.567001389
20120107 19:00,0.266516299,0.490544679,0.615334689,0.246376812,0.459365228,0.663204169,0.362683655,0.479012018,0,0.614932798
20120107 20:00,0.285969359,0.477398314,0.468352516,0.436988028,0.776733403,0.757861524,0.437411522,0.445674655,0,0.467143741
20120107 21:00,0.324405595,0.469795154,0.34242291,0.344675488,0.645474641,0.885583957,0.49673826,0.517581212,0,0.465857245
20120107 22:00,0.598064087,0.496494587,0.194577405,0.34010712,0.917661119,0.931860886,0.47723778,0.404656928,0,0.511973407
20120107 23:00,0.676158244,0.58728151,0.339547991,0.892722117,0.924436577,0.974958935,0.22529713,0.520737045,0,0.821694002
20120108 0:00,0.561695321,0.621433806,0.58175889,0.960459987,0.949067251,0.987520828,0.633433908,0.61540331,0,0.823656422
20120108 1:00,0.719857131,0.641944635,0.587476759,0.95478891,0.97779555,0.991314213,0.54875456,0.433135105,0,0.824764124
20120108 2:00,0.871910501,0.641458382,0.601540767,0.979363579,0.991121814,0.997281999,0.561521367,0.793162218,0,0.822263643
20120108 3:00,0.935156436,0.587325717,0.730583417,0.975425331,0.992074332,0.986350906,0.489409156,0.851198495,0,0.823156763
20120108 4:00,0.96673242,0.598836534,0.727613962,0.982041588,0.994868984,0.996171163,0.467328297,0.811290966,0,0.824450074
20120108 5:00,0.984587884,0.591808054,0.784024339,0.971487083,0.988992128,0.990522447,0.399766712,0.815427747,0,0.824675919
20120108 6:00,0.973874607,0.632193154,0.714335877,0.993383743,0.992568563,0.99391404,0.445221561,0.896094395,0,0.824347043
20120108 7:00,0.96475893,0.638470174,0.706222015,0.986767486,0.994976816,0.988407133,0.523371753,0.884657501,0,0.823754609
20120108 8:00,0.943332364,0.636525172,0.489914167,0.989760555,0.990052478,0.987532646,0.538364917,0.870908887,0,0.824360036
20120108 9:00,0.717319782,0.629567412,0.768363329,0.982199118,0.988992128,0.992212335,0.657466644,0.820051123,0,0.826822907
20120108 10:00,0.676064276,0.584001556,0.621789861,0.958884688,0.985056252,0.992566857,0.764047244,0.783185303,0.352629539,0.80242604
20120108 11:00,0.804623591,0.371475804,0.291883891,0.760712035,0.951008231,0.984684653,0.82682408,0.66163772,0.575914201,0.693311829
20120108 12:00,0.687341405,0.2424079,0.291702941,0.755040958,0.988426009,0.653726616,0.750541324,0.766638265,0.515828918,0.601559822
20120108 13:00,0.71280894,0.265208508,0.202074606,0.497794581,0.972916142,0.312759244,0.74324366,0.815914363,0.707455744,0.437447066
20120108 14:00,0.830561007,0.20902476,0.173952458,0.662413359,0.955555156,0.665685823,0.76475742,0.882710819,0.713141233,0.528031036
20120108 15:00,0.896814187,0.246227152,0.167924454,0.578449905,0.921848604,0.741919854,0.789950849,0.88782092,0.755653185,0.520206343
20120108 16:00,0.912414227,0.175906851,0.183364917,0.560176434,0.877286942,0.725670933,0.69038974,0.881372461,0.748417108,0.60736644
20120108 17:00,0.817780265,0.127564954,0.237178109,0.366257089,0.846186334,0.710509212,0.67505657,0.832826418,0.553172244,0.484344273
20120108 18:00,0.86514422,0.158596423,0.370871391,0.469281664,0.850274972,0.663747769,0.686217026,0.857403602,0.624499289,0.452622502
20120108 19:00,0.692604049,0.146325288,0.260718031,0.398078135,0.674086122,0.682076553,0.655983402,0.789147124,0.686264375,0.307638934
20120108 20:00,0.652664206,0.224416725,0.210327102,0.370982987,0.540131555,0.563453516,0.778446859,0.699598523,0.622302623,0.324647403
20120108 21:00,0.723522207,0.164148491,0.177605633,0.296786389,0.446488264,0.416468725,0.835003944,0.753254645,0.513503037,0.163979016
20120108 22:00,0.756225892,0.129996196,0.188008802,0.277567738,0.425056612,0.418891292,0.830474052,0.786713717,0.438170306,0.078005137
20120108 23:00,0.853961087,0.148968714,0.296755092,0.424228103,0.501078322,0.296049444,0.792284039,0.66893781,0.6724383,0.051103142
20120109 0:00,0.504557831,0.180592513,0.411689614,0.337744171,0.388052191,0.306377849,0.767640117,0.760798175,0.525390877,0.085211315
20120109 1:00,0.725589689,0.120845893,0.361262678,0.180371771,0.308427087,0.352170265,0.791970223,0.766759952,0.694534178,0.166120884
20120109 2:00,0.783291024,0.133170072,0.48427551,0.269218652,0.321699436,0.406388485,0.834649534,0.795473917,0.822199251,0.314022196
20120109 3:00,0.746828297,0.141383244,0.519058985,0.465185885,0.473805758,0.419056735,0.817114715,0.802530765,0.802429254,0.515589644
20120109 4:00,0.776712686,0.145290908,0.447063639,0.532451166,0.572786744,0.547310951,0.815570282,0.777710208,0.811861998,0.570562574
20120109 5:00,0.675594392,0.162963812,0.468869259,0.768903592,0.783589734,0.62700748,0.761154043,0.760798175,0.845070423,0.765857035
20120109 6:00,0.823888708,0.188169146,0.474316611,0.771109011,0.868372812,0.718651399,0.868416817,0.818834452,0.840160227,0.601368801
20120109 7:00,0.85189361,0.137201509,0.385721746,0.899810964,0.903490169,0.784994269,0.844170456,0.804964151,0.849076108,0.687662253
20120109 8:00,0.752466852,0.129350814,0.30101277,0.827504726,0.920923044,0.791919264,0.768890654,0.686336525,0.858121204,0.524325001
20120109 9:00,0.671741361,0.132754552,0.260650515,0.788594833,0.930097768,0.774323159,0.717147994,0.778926901,0.852823362,0.417851493
20120109 10:00,0.723146306,0.093439186,0.29564329,0.648393195,0.854983645,0.750310207,0.817443668,0.81883443,0.79958651,0.335860587
20120109 11:00,0.818062191,0.065077666,0.552125685,0.513232514,0.866324,0.710190142,0.874350924,0.858376943,0.763793772,0.246331314
20120109 12:00,0.617329181,0.134372429,0.479625327,0.467706364,0.753199022,0.449971047,0.717054434,0.703491888,0.790799845,0.272861083
20120109 13:00,0.611126764,0.190900972,0.363630304,0.480151229,0.728154991,0.452263623,0.610327681,0.570264015,0.803333764,0.411094439
20120109 14:00,0.467343283,0.167764406,0.24742464,0.579710145,0.525133892,0.426643505,0.602592711,0.671127888,0.838997286,0.384304845
20120109 15:00,0.549102507,0.150772248,0.290636155,0.535759294,0.406212933,0.516632987,0.601535123,0.633045397,0.754102597,0.277951207
20120109 16:00,0.636970195,0.20313674,0.363939092,0.452583491,0.544301068,0.343768095,0.656081032,0.677454638,0.511694017,0.1271469
20120109 17:00,0.627384625,0.193871506,0.7260255,0.458884688,0.676611193,0.456576973,0.636589049,0.648375743,0.387646983,0.123132796
20120109 18:00,0.6562353,0.185154406,0.768348016,0.424700693,0.609818123,0.411694497,0.568916241,0.457111571,0.125209975,0.25703422
20120109 19:00,0.537637439,0.183943203,0.578459967,0.186200378,0.455752849,0.330828045,0.598154535,0.581335979,0.121721153,0.19686348
20120109 20:00,0.468564973,0.228492361,0.440784472,0.123503466,0.26509651,0.336134057,0.507585171,0.51064605,0.28647112,0.140417455
20120109 21:00,0.405694941,0.19868978,0.293887819,0.25110271,0.310332123,0.222899753,0.445283134,0.467818476,0.218632898,0.082042654
20120109 22:00,0.612724345,0.139774202,0.348576052,0.238815375,0.26010927,0.274801763,0.599495695,0.59459789,0.303398372,0.04386511
